order_id,payment_type,payment_installments,payment_value
kEnYfFpLDwUi,credit_card,5,128.61
dIzz5MiPou2x,credit_card,5,175.98
0SnpcW1Circ6,credit_card,1,23.13
O0QjDnL0nEdE,credit_card,8,223.37
kpsVFgnTRaAd,credit_card,1,135.15
W7jrqdL4XAnf,credit_card,2,91.42
W9MKgwFEBNmc,wallet,1,114.25
3HDIVNExrYv4,credit_card,2,238.25
bhMoIYHY13Km,credit_card,10,615.75
g2mXPexqWhYP,wallet,1,136.7
m6fvEgYBs6AA,credit_card,4,301.63
7kvmnk6MVMst,voucher,1,141.74
YdCCC2tPxqD8,credit_card,2,93.02
jGQ4NNfBeF6j,credit_card,1,188.56
XaM6TgMzXffD,credit_card,1,16.26
d5ZwXI6w743U,wallet,1,9.12
fQgwKvUslgR3,credit_card,3,249.72
9KgI7iUtI0nZ,credit_card,4,188.6
lCFgcIMmpBdx,credit_card,1,178.53
doQ4dz9l6rBQ,credit_card,1,369.78
5ILEsyonKm6o,credit_card,6,152.36
cjim1U9IaWxX,credit_card,5,64.44
AUsUB2rO14aa,credit_card,3,318.3
fi5yiy8gsb5z,credit_card,4,292.7
g5ziLyDHIWbl,credit_card,10,11.88
HhqZwVnNpB0u,credit_card,1,162.8
GdeY6OrEnkVk,wallet,1,754.46
j0PSBsJcetLx,credit_card,4,71.81
lRHDLkuVQDy6,voucher,1,364.51
rsvHeTeviIuE,credit_card,6,107.04
a7gGVzulNcyI,voucher,1,1843.85
OOtk7uMWMrQb,credit_card,6,26.34
zHkHlvBYtDev,credit_card,3,404.44
CoRe8xKnTRzj,credit_card,2,546.03
yVyW7CIC7Q3W,voucher,1,83.58
ILRptIOER3UF,voucher,1,145.48
1maewfn53HLY,debit_card,1,389.7
FTj9UrJDvixw,wallet,1,221.13
HnGrhNUfU3X8,credit_card,1,459.14
09Cpox3YRVll,credit_card,9,308.86
haoOupHsQzwl,wallet,1,686.02
gTIQaU285yWv,wallet,1,18.8
EetmJEJ7dTxE,credit_card,4,1690.95
HnzFa1Ux4Jwj,wallet,1,1198.89
9XUfYSGYUybc,wallet,1,21.19
YZXoqYQN6o8B,voucher,1,455.82
bpQgvZEXrs2X,credit_card,6,424.26
eaA3ZwtIkTH9,wallet,1,218.82
GSviMtpsBKO9,credit_card,1,172.03
IT8Mf4r5zBl9,voucher,1,266.92
BhK2n4CiQfji,credit_card,6,1015.8
LuTK9Xec5XVP,credit_card,2,297.76
f3F6vn2N6vKt,credit_card,2,309.61
mQpJbGqRPasc,credit_card,10,251.04
MmRr8e4OGarz,credit_card,6,173.84
QBvmcG2MVs3g,credit_card,4,233.13
oo8SP3UUtNq6,wallet,1,148.65
mwNhdRrrZ1FZ,credit_card,6,2032.04
n93IoEkdgHCb,credit_card,3,352.27
B9TzAhRRaFaY,credit_card,1,463.71
xiZmUhi0MC1K,credit_card,1,73.84
rZx87H2yJY3E,credit_card,5,112.04
9sy3f8aDzxzg,credit_card,3,167.82
Avh81z7IBob1,wallet,1,87.75
xHn1HM6iEqHQ,credit_card,1,210.61
LUxTDPb8E0GG,credit_card,8,899.99
NuHOdJopTVPD,credit_card,1,119.89
se0vYjjCVhZ0,credit_card,10,54.22
ZzYZXLyvfVkM,credit_card,2,567.34
Cn6ZJJuyPqFo,credit_card,4,128.82
mrk5zl456U77,voucher,1,223.5
1poANvWW1wzC,credit_card,2,119.88
bcqOu8be8iEU,credit_card,2,50.06
VXbfTI6nrVx9,credit_card,8,53.09
xUGz1QyofOSU,credit_card,5,184.46
r9e4VpP500fa,credit_card,2,47.29
JkCVtaMtzqfX,credit_card,2,146.58
P7QNoLkT7euH,wallet,1,34.18
oVLM8QrXBvZr,credit_card,5,97.2
PT6lx4c6ybXv,credit_card,3,141.98
mgCUqk7jl0de,credit_card,6,334.12
nibrJz4oXDvN,credit_card,1,30.38
yleCAPXVya0i,credit_card,3,267.45
3Mt4h5xjpEjk,wallet,1,246.97
yW16J5tavqZU,credit_card,1,170.54
CKyfzCMEOTwP,credit_card,4,202.38
s3dhrIftshff,wallet,1,60.01
qxvvdqnx12ya,credit_card,1,2153.35
Io8xpdKzzryb,wallet,1,115.46
VYvf3OliiPCD,credit_card,1,171.1
n1HUCPGXEoI7,credit_card,1,183.85
ZYgXSMFOtDKx,credit_card,6,212.49
QvDjgESwKimF,credit_card,2,732.68
rvcCKoVF3vM8,credit_card,3,285.79
0cwW0vGPbroP,wallet,1,212.94
zVkHhIM4wPcs,credit_card,10,1525.78
BZMBbNfwH3pZ,wallet,1,175.16
YQQe6FwrH9KX,credit_card,10,86.46
laRQcR2QcE4O,credit_card,3,132.53
tmfJ5SHH5Ksf,credit_card,10,111.28
pXomKaHNYzrS,voucher,1,137.14
a3rwy9Esvqns,credit_card,1,98.25
tJpC1b1XJdfM,credit_card,8,407.05
cYD9lkp0fZl7,credit_card,1,52.56
BW5Ca9c9wd7x,credit_card,3,61.76
XHm3eF7qmWOc,wallet,1,163.03
MjZBrNkzegEb,wallet,1,1655.6
kDy9Z6Xc2MR8,voucher,1,324.32
qM4o5gMQwjAK,credit_card,5,170.33
lN8kGYuFgJl2,credit_card,5,343.54
3kDtHWx3qk1F,wallet,1,482.6
kESyIedGdcc5,credit_card,1,345.98
MBDiv9hlcGA9,credit_card,1,313.28
G7AZHZbwVpOb,wallet,1,343.54
EhC4SuQiK3YM,credit_card,3,26.83
ZDFebXExGOPD,credit_card,2,41.91
ZuCowOF3DxFr,credit_card,1,297.1
9VAg32JJzBe6,credit_card,10,130.21
1mFX2enDdJg9,credit_card,1,286.42
xLAZiuNeH6a8,credit_card,3,224.19
bWsrnlhNJ9ou,credit_card,1,146.78
ElGC5Vv95E0k,voucher,1,5.99
ptVrAOAtMP2b,wallet,1,522.62
Qaewj7NGFMiT,wallet,1,173.32
n77fN0l0br5A,wallet,1,338.33
Cx8mmXcG8hvy,credit_card,8,107.11
YzmghK7joz1V,credit_card,3,5.78
rfGjI1Q0LaZ8,credit_card,4,84.63
WB9DZffUdwSz,credit_card,5,3016.01
3IMSajPI5cNh,credit_card,7,55.18
gmShp9IppEI6,wallet,1,154.98
gDuE9EqHa42U,credit_card,2,536.3
pFg6mbP3T1W6,credit_card,2,36.5
0cdeHWH4dYiE,credit_card,4,658.3
wHBbYtrw6Mzv,credit_card,3,35.08
2L6V7dCgSuMN,credit_card,10,156.03
uRgdcW8xcq2p,wallet,1,54.37
CRiot67ZAmFA,wallet,1,67.59
CElV6B2GaY40,wallet,1,195.62
APLHBckRXSPk,credit_card,1,51.42
WKpWU79acY7a,credit_card,1,44.49
pKWDF3ryqzHv,debit_card,1,253.93
oiE5i8eQqE0O,credit_card,8,131.43
RIJWLEIJ4Awn,wallet,1,272.61
zbKqBSOnZo30,credit_card,1,158.51
dMQuntmWlB6O,voucher,1,265.35
nhjrBXZfA1Ud,credit_card,2,4042.74
aH6x1tofz515,wallet,1,410.79
AaFmo6ur5HKG,credit_card,1,268.59
MPHAt8iI49fA,credit_card,8,47.62
oA7CH4CdObW0,credit_card,10,123.99
E7aVwbvuiu7h,credit_card,1,221.76
AYC8IECxCTv8,credit_card,1,80.88
70I6zRh3sbHm,wallet,1,1635.51
inng7gM2rPzM,wallet,1,82.47
OUVukEQrCaIG,voucher,1,218.23
lhlM2UHh7S8Z,wallet,1,94.39
FHxQRutxKS8b,credit_card,4,129.32
7QUowa9SQ9gl,credit_card,1,82.53
K8e2qMIjGxa9,credit_card,1,56.52
WOKHQGH0rVDn,credit_card,5,45.42
X15n5mmpxIHL,credit_card,2,385.52
ZAQ1NSsnLNXT,credit_card,3,207.17
uCWpJheXA7eL,credit_card,1,271.08
Ei7QmTaDaH7E,voucher,1,73.06
41FxONupRGbp,credit_card,1,51.03
5QrGAESAVuYb,wallet,1,327.58
WpFm3eMHyjwc,credit_card,1,497.26
jsIVCVSa5Dg1,credit_card,8,1411.13
T73fxv3pJhXc,wallet,1,101.91
Fk1kDNjiuVPV,voucher,1,238.85
pJJ2g8WIjElG,wallet,1,290.33
D0WgG6p764Gk,wallet,1,9.01
mlXDzBea9tHU,credit_card,1,192.26
2r8cd5bRqJDi,wallet,1,179.38
ypaPK2FggDOy,wallet,1,12.0
YfkF4y6zOkRR,voucher,1,549.03
R5PPyV0HV38o,credit_card,2,408.79
h3fmZGmFOJK1,credit_card,5,329.58
lg3lp1yvoEOk,credit_card,1,98.14
DGrz2f60UMlt,wallet,1,48.53
z0bTn9nJlxBN,credit_card,2,78.95
aHMLBxDYAViz,wallet,1,121.45
grXBnf0laQey,wallet,1,57.88
tGFRQRsfD4ZG,credit_card,6,50.23
9q7DbNlgrWjI,wallet,1,9.93
KFlWuSwyAbYY,credit_card,3,232.48
k9kNB5QmjYCQ,wallet,1,159.52
Y9PjFsTLXFR3,credit_card,2,424.4
1Pv3yqLh7KxU,credit_card,3,67.12
us1oTr2btzaz,credit_card,10,135.25
WRB2Kse6EYy4,credit_card,10,158.83
WfbIf2hULVJh,credit_card,3,227.23
Io6ZO4bsajkq,credit_card,5,739.49
e8t0xpBchqIv,credit_card,5,984.2
gCN6oRpW2L0d,credit_card,10,124.78
VnZh0h5PPaOT,credit_card,4,164.13
heOnlZ3toiER,wallet,1,54.93
9AKQRFkhmZwL,credit_card,2,12.47
pXhTsrF8l5Tx,credit_card,5,93.11
39mD0Z3fl25Z,voucher,1,447.68
w6DG0ZwEO82B,wallet,1,267.48
5orOdgjq1Vbk,credit_card,6,523.8
9aBM4tdmJvet,voucher,1,33.11
oIDxy3bfGJBL,credit_card,3,665.87
Jvt1HP6bt2Qu,credit_card,5,181.38
o9Dy7Sdqd9LO,credit_card,1,392.56
jQ8wYngmw3B4,credit_card,1,141.42
Q8ipSbSSKW11,credit_card,3,33.49
u89ixNSalkiz,credit_card,1,118.74
8EfQMVmkoYFS,credit_card,2,545.08
K86CUw0I5rmh,credit_card,2,29.13
bLFFOK8SlCvV,credit_card,10,194.29
NhN8E6GjnSZ0,credit_card,2,280.32
AMTIg5C6xnmR,voucher,1,76.24
TnkvjZHTConN,wallet,1,1069.41
8CKlIWeVFTSB,credit_card,6,796.94
YMkk7J6TAmo0,wallet,1,726.05
WYiJQErmdZuy,debit_card,1,135.94
vECetLg1QSki,credit_card,1,387.83
Q1jbXIcJjbhi,credit_card,3,365.82
zXFy17V3QHCY,voucher,1,145.48
4qR73imeVUAx,wallet,1,144.21
1FF4DJzGb4sd,credit_card,2,54.89
IxR4HSIaPUAV,credit_card,8,68.45
noyYQQNjYbnQ,credit_card,6,206.01
DtEEgjKMXCQi,credit_card,5,195.63
xn3yQAsfZb5H,credit_card,2,161.84
x55XmfSvvZtR,credit_card,1,416.86
Qkvu1lXpGUWB,credit_card,1,146.03
BMi8egeOyCOa,credit_card,5,2759.95
0cdVU5pOfQwl,wallet,1,202.63
0RIqQCkHCbcA,credit_card,3,214.16
bZYOLbWIt1Zr,wallet,1,163.8
hu3zIogodR5T,voucher,1,33.48
ZKTztIfl4VEx,credit_card,1,273.9
XhpfMJ7SFDL0,credit_card,2,82.66
VS2FfGRpZOaG,credit_card,5,314.26
Q6X4gJjDlMqf,credit_card,5,35.34
pXrhMh8zhICC,credit_card,3,351.54
JWbyess5MiKl,credit_card,4,103.97
y2AajQWNRniY,credit_card,1,955.79
QdVkSIElQO30,voucher,1,102.76
mep6Z8eCySRZ,credit_card,2,154.46
ZEPFJTEAZxMu,credit_card,3,123.31
kdqFyhI62gvt,wallet,1,106.05
xxjjKf43XYph,credit_card,1,186.14
d28RqkyZmztf,credit_card,1,457.86
kg1jRjlohH1D,credit_card,2,121.62
wqSbYbAh0JS9,wallet,1,364.46
10gfQrQR7GTD,credit_card,5,14.27
0X5Kve6LpnnH,credit_card,3,228.24
o061LIEWUm90,wallet,1,211.87
yoz5c0D4M6Ja,wallet,1,234.1
HaGIYl49Xmwa,credit_card,3,203.18
e2dthBK2ulm6,credit_card,18,95.83
mCChVAW934hf,wallet,1,95.7
OeME8fNWYD52,credit_card,1,138.65
bvM4X4ZPhoBh,voucher,1,145.68
WczRhA81F1x7,credit_card,3,147.74
rZlLMZNikdke,credit_card,1,18.3
50jcO3xksTeY,credit_card,10,319.05
baSKoLmmAT23,credit_card,8,229.53
PNjQhAtheGj3,credit_card,1,47.76
spIZZz3Av11x,credit_card,2,73.4
rZJqeDgDBVER,credit_card,5,4.29
uICeRedsIqiU,wallet,1,329.47
uaZmZiuQGhlo,wallet,1,184.85
52CElyi5hEwO,credit_card,7,293.25
C0iqWlrsN4MK,credit_card,1,3.22
s8KoK0v5OW1i,credit_card,2,83.56
ULngT7SIw8Mo,credit_card,1,36.85
dVBxsw8FRisn,wallet,1,138.65
25K2z3pL6sF5,credit_card,3,619.93
ZIBCShubah1N,credit_card,1,12.89
mVAoJo0RsdYp,wallet,1,192.5
PZAaNjsu7CYE,wallet,1,67.36
BOLVCWmoPDOA,credit_card,3,54.34
NnumaLp8aSNo,credit_card,2,1034.72
QAzl1qzMkdCR,credit_card,2,160.42
ZvJJhtDCZeUW,credit_card,1,1342.03
AwZTDaxkqyxQ,credit_card,10,363.15
bALxCih73LH2,credit_card,1,198.21
hfCN3eryfuTU,credit_card,1,271.61
9dFiJ3OMb8Us,credit_card,4,276.5
KHLebhLArWge,credit_card,1,179.7
UDHt5JdxwS5w,credit_card,2,116.8
0UaCsFH2u1Vu,credit_card,8,249.16
1zrKj1jfZt7N,wallet,1,48.05
fSY1XJ4kzJpT,credit_card,1,114.69
zxN39jaly1nP,wallet,1,364.55
uGnmyYwW8Dmi,credit_card,3,284.49
65zZBw0XJk2E,wallet,1,11.85
XKeK1sm96tUo,debit_card,1,358.12
ZnNhWORBXcI9,credit_card,2,167.2
H6moXFG4Z70C,credit_card,10,167.9
NqnsCOIWIQc8,wallet,1,214.87
8P1ypA1jfTpz,wallet,1,154.3
ib6wOQgm80M3,credit_card,2,210.81
19bzTEfwpl2w,credit_card,2,84.75
g6RFxMFuspQo,wallet,1,1293.26
g5MKfZFuIp1j,credit_card,4,115.81
pOaEq46s2VbC,credit_card,8,350.54
8NWMrgLmkjn9,credit_card,2,111.2
2ctCLurp84Yz,credit_card,3,53.8
eLqX6oZhSsDe,credit_card,1,418.56
2wzxZNzNX0Wi,credit_card,3,103.75
w8iME3lnQgx0,credit_card,5,23.13
7ePw7Gmq2JBx,credit_card,1,274.29
bR4HhzVOPBBH,wallet,1,1830.9
BtsUwacOQcuJ,credit_card,1,225.85
fvIXhRBjhB0D,credit_card,1,509.4
YFMRTr4ltLX0,wallet,1,127.5
B1Z23KkZDZny,credit_card,10,143.25
b9dNtenW3d5z,credit_card,2,396.35
jPA9eUND2kGX,wallet,1,362.38
eqNuv5FS3Meh,credit_card,5,343.54
wQF9PpwxYQLN,credit_card,3,199.12
7shx8NX8DohT,credit_card,5,60.29
cRVvbT7adU7g,credit_card,1,665.87
DK8TaIKMgzRn,voucher,1,27.55
cCG3oVxiQHGy,wallet,1,397.34
3kVGMmeGneJL,credit_card,1,39.63
URS7iYPcK1WU,credit_card,2,163.78
EaUkU4Gqttzr,credit_card,1,126.03
bpAHMCCsYGUN,credit_card,10,208.51
mTO4JA8zE5eG,credit_card,4,556.24
Z5JJKxty3f0c,wallet,1,998.1
y5pwtD8U5M6j,wallet,1,149.66
Aj3vpeSNoQ2J,credit_card,1,203.99
bHZlDgTOqTsz,credit_card,2,24.14
iwHqdD0H0ZJ3,credit_card,2,86.26
dduqiDjlXjIz,credit_card,1,5.35
2MOQKHGzjIaq,credit_card,8,187.06
lDVyZyD0WEJf,credit_card,3,102.03
wVy94fschVQT,credit_card,3,47.54
QixZQhgObr9M,credit_card,10,3.09
Jsz5M8PKQevW,credit_card,4,44.88
uVBT5qTJe9EK,credit_card,4,400.36
AIhVgDAnNp3A,wallet,1,300.08
RGFRcPIFsgBt,credit_card,2,209.79
PVJiDegliJxz,credit_card,2,237.58
OBUdK5UKdwZ7,credit_card,1,65.62
jJKjCLO6xDAr,credit_card,8,179.17
W6txnDIHuT9q,credit_card,3,252.19
xW9uz1jg3UQl,credit_card,4,178.03
gkYhhMkXL6O9,credit_card,2,235.61
t3oC6qXsjXAF,wallet,1,181.69
RznVA3D9zdE9,credit_card,2,189.92
zKJDQUs6dUya,credit_card,1,400.48
hH3PhIZjBcCa,credit_card,3,229.11
jBljEKVsGorY,credit_card,3,308.6
1suM0SGkYxUa,wallet,1,180.64
jb9OIQJlJC4u,credit_card,7,256.37
nHCG7PRDZg9e,credit_card,2,221.35
LB4W45r0yp1q,wallet,1,26.2
PO4fdxDBX2wX,credit_card,4,168.49
fHfGCEj9k3yo,credit_card,2,142.83
asQw5bTfdr52,credit_card,3,487.55
EonqqQWaKzXd,credit_card,2,345.98
4ugvGShFcSoJ,credit_card,1,34.15
dzDDxZklaSzD,credit_card,1,101.23
R7LxD9IvlvbU,wallet,1,120.39
SqC2cKobIMdB,credit_card,1,293.66
We487hI51Lrm,voucher,1,40.78
jCrQTcYPjQYM,credit_card,3,73.63
seOb4P1NraXN,voucher,1,149.36
cH3qCmkM97Kn,wallet,1,65.18
9kVS2vneWW7w,credit_card,6,248.85
l64xZi30uZur,credit_card,3,0.56
OU9G5AP9u7tE,credit_card,2,167.72
AGMBstBML9WH,voucher,1,422.0
rRQbUw8WO9q6,credit_card,2,96.3
ckFZMoH9ixsN,voucher,1,991.55
vs8Y1TaiS9Cp,voucher,1,120.92
y556AgcdEopK,credit_card,1,212.01
bhyJ4oEixEUu,wallet,1,119.09
QxUywt5ip01l,wallet,1,429.41
oDxzVIVaGxV3,credit_card,3,171.99
ZjWxjLmctoqL,credit_card,4,66.25
BTH8CEdI4zrN,credit_card,8,568.59
YBJM9SH1iY9w,wallet,1,35.69
rKZNvB0u13B5,credit_card,1,477.09
GA7D1mp5rjKb,credit_card,7,312.24
dQuaocWBFFhd,credit_card,1,14.32
wpDNR6x42C01,wallet,1,318.62
weysBnxOVVeI,credit_card,3,73.56
BS32CO2hT8nE,wallet,1,54.68
r0qMbCh5iCY0,credit_card,1,86.57
Ww5G5RsCkv0T,credit_card,10,693.06
PBlmTknh8HTi,voucher,1,301.36
5lZfemDhDmMJ,credit_card,2,136.74
HULtD9PjLZWv,voucher,1,73.08
aEmzA8Wt5R0e,wallet,1,163.45
r39LIbFykOSC,credit_card,3,177.54
Khwf5Z8LEygq,wallet,1,14.38
ZivGKEndz2Yy,credit_card,10,248.26
hyFG9PyuNAp1,credit_card,10,410.51
ey2zcN1VTdBe,credit_card,1,251.59
UlMirrxTkxMf,credit_card,4,2384.5
k3xu3LQSSJYT,credit_card,3,154.6
LpHxUwmRUEzH,credit_card,10,190.74
zFu08Qt7BZX3,voucher,1,202.65
5nLHPEY2EHEc,credit_card,6,353.67
NZ5KUhSw3xnz,voucher,1,33.48
uZ7IqT1Kp1vC,voucher,1,172.46
ecgwKpdao1qY,credit_card,3,90.74
a51jpSC2yicI,credit_card,1,67.73
ycvGzmbpCggS,credit_card,10,686.02
nzfS0xMv3Sov,wallet,1,262.13
Reh1LJDfI8tk,credit_card,1,707.16
Wjq3oTzxflBP,credit_card,1,1031.69
yfUYcCe90AWL,credit_card,1,82.01
h5dHt8EQKdNI,credit_card,10,199.2
qKWYdoMcIWBy,credit_card,3,125.22
dVG2x0gNU9yF,credit_card,10,67.61
mW1RNBLLexpN,credit_card,1,141.13
HbvSJDZYKi3n,credit_card,5,226.06
V3djU8xCBLdB,credit_card,1,73.4
tHkp2ufpcFUl,credit_card,2,99.42
auCMgyQ4DhGc,credit_card,12,73.27
zaCrlLgrKu1R,credit_card,2,43.07
yfCIFSU2LcfV,wallet,1,154.57
x0BnJXeLnDe6,credit_card,7,114.62
CB147DPmFETq,wallet,1,78.48
WwAlBbsrTYFS,voucher,1,74.36
kAiSXMVjyXo1,credit_card,1,315.24
ZOt9xFNIQ7GA,wallet,1,555.67
7ERIkQ1DhvFa,voucher,1,116.89
9F4dAbMq78dm,credit_card,1,43.78
f0NHx1EPnNBY,credit_card,2,273.88
WhgzuDB9QIY7,credit_card,3,47.62
RJkTZgd8IPCk,credit_card,5,477.61
sBXDq1DQ7tbC,credit_card,2,326.38
3o5B7hZbR4P6,wallet,1,189.1
c3eB11Kdpery,credit_card,7,293.95
iOgktbQSzUAw,credit_card,8,47.48
n97woIRjkY5g,credit_card,8,101.31
2CCLCj0MTDRE,credit_card,4,610.57
H1g5d7SEq6gA,credit_card,3,81.9
tDaxfNgMhlYl,credit_card,7,141.9
Xdpy3yc28iIy,wallet,1,43.98
jT1FiUV3qdKr,voucher,1,285.02
3DaHbWfaF0cj,credit_card,4,267.89
W7OANZDbrBWy,voucher,1,145.48
ZGMls37hH3Y1,debit_card,1,195.29
3RHJp8N2idB9,credit_card,1,626.76
pkITM5glmNVX,credit_card,1,73.84
Dc4bmvHLnPUO,credit_card,2,324.87
qEPsxh1LVtdb,wallet,1,63.59
lLTDeajDWqU7,credit_card,1,57.05
tDSBS5NI2i7K,wallet,1,449.84
exkIHGUQDd2H,voucher,1,237.14
Y3Q7Aoyhgzvv,wallet,1,822.04
ERRdghyb5iZx,debit_card,1,452.72
KzruGqSnSrLf,credit_card,10,1326.85
AotJvTaaASLX,wallet,1,140.32
FkL7FdbTAJUz,wallet,1,525.98
k8EYzhPPg9cd,credit_card,2,100.75
FA2KGxVJNsxR,credit_card,10,54.11
YyMsuGNT4X8J,credit_card,10,238.82
Mg1itHBx1HB3,credit_card,1,55.88
03o3tcj7slHA,wallet,1,81.4
3VS1XlJNHEKK,credit_card,8,3.49
XjrNkL2RxecO,credit_card,2,7.73
2WSV1NcWu15H,credit_card,5,107.19
SDCGbio2AuJw,credit_card,4,821.93
CRhMnuTE9eEH,credit_card,4,201.89
GigVYktFSnhV,credit_card,4,6.59
tw3jagtTRsmD,credit_card,10,269.29
0n6AZSBqTrOq,wallet,1,881.45
OloU7uEgSosd,credit_card,1,75.96
aYI7W2RANuRO,credit_card,5,608.67
fSFjO3frVllq,wallet,1,649.82
JBPgQHE8m62T,credit_card,2,220.19
gwhuRwuzzGYf,credit_card,1,395.5
lNFQxPIGbuBS,credit_card,5,155.64
HEMsKC3rycxN,credit_card,5,762.23
AIchPQnxQeyP,credit_card,1,293.54
RSPVagIVupmk,credit_card,2,27.96
CIEetR58whKW,credit_card,3,378.88
vSsSCjNyyjwx,credit_card,1,82.48
ixRGQetDxJVO,credit_card,1,147.06
2hFp5V0YwXkF,credit_card,2,151.14
jzZc0cRY5wDe,credit_card,6,64.68
gWbllQBgy4WT,wallet,1,125.93
wx5VWGe4bnbb,wallet,1,281.34
yfVl8uwgAKmz,credit_card,1,401.07
3bYVU9TNQnrc,credit_card,10,113.47
Ihz4Q568DNnp,wallet,1,53.16
WbtrNFgLSskr,wallet,1,46.24
JX71FwVK7fp4,credit_card,6,53.13
jkDC7tbx7wDS,credit_card,3,893.16
U4mv84DIEQJZ,credit_card,2,385.61
cE40kadYVYEA,voucher,1,201.05
H0DlKgfLb08K,credit_card,1,313.53
5yOfP3k98IAl,wallet,1,54.34
rIy1yfQ19taW,credit_card,4,667.71
K7zQtgGqNWsn,credit_card,8,494.27
G4wNUvVhgK2l,credit_card,1,155.77
gxqfYfLkn7Xp,credit_card,2,856.86
ojPrlDK6sfcN,voucher,1,145.48
z7ziVJJEZMRj,credit_card,3,148.49
pfnii0vTJQa1,credit_card,10,17.86
6jMWgeMtEdcM,wallet,1,485.51
3TOlQ3ociUNN,credit_card,3,20.76
Au7a50sLAqAa,credit_card,1,108.67
GlLDGIxCjEuS,wallet,1,108.12
6cM2NwZBdEKB,credit_card,1,26.79
oym4xePRND7k,credit_card,10,88.89
vUhsfsuTXft2,wallet,1,716.33
bAZ7DjSL5XJG,credit_card,2,298.2
drM20EaJQefg,wallet,1,217.82
LkI4rJ85fATr,credit_card,1,224.36
CcewXcG7xJBq,credit_card,2,172.36
9kSfC613osFb,credit_card,1,36.48
TzYcSQG6pKrB,credit_card,3,158.97
JoAVVLj4wlcs,credit_card,2,1828.41
WrQqcqMFI9Fy,credit_card,8,99.27
NMNgfPacbgZV,credit_card,6,94.4
lSiSdG8LW6zE,credit_card,3,882.87
lFGB4xzOtBix,credit_card,3,239.54
Srf3amdOgAZ0,voucher,1,79.26
bOqTjKrvyNIJ,credit_card,2,324.59
1dSa49ZzOk49,voucher,1,75.59
u3E03TOna6m8,debit_card,1,210.29
n6BIwiS7iZAK,credit_card,8,446.82
IAIcWPceNbmw,wallet,1,712.89
VsiuDmFjBOws,credit_card,1,165.32
OwwgFP1BjUto,credit_card,4,483.43
8or0shgLzVbr,credit_card,6,425.34
FfnYb14XYbfA,credit_card,3,519.37
341G5ulNH1Ko,wallet,1,63.56
0RTM60bD7oLi,credit_card,8,30.45
435zYiqSehiF,credit_card,8,60.06
AmF6MQmW7sJA,credit_card,3,368.82
a4kNbiEPfJpA,credit_card,1,50.14
svEiIqxHYPjw,credit_card,2,30.47
6Ft8VAV7BuOT,credit_card,2,92.76
LK6Ykl2T523A,voucher,1,207.49
pvCKIYTQkeeU,credit_card,4,413.88
xCHcXOzgr1Os,credit_card,6,129.32
lgJbqR75Nj9b,wallet,1,217.55
D0nNSjHH3VFm,credit_card,3,148.93
uZmaMrBRMc0q,credit_card,1,121.42
UJbMot8ZqyMj,credit_card,6,113.43
fRlTkdPTnbne,credit_card,6,106.57
jIrv9t5M0Wqx,wallet,1,152.76
QhAB71oiudmx,credit_card,4,23.99
Vxf6mZhfd6A4,credit_card,7,94.53
BAtfMjVgGWZZ,credit_card,4,259.03
lbvdwZYF3u8V,wallet,1,222.04
gfEqPmlFqvTj,credit_card,2,519.16
P17E5JBofov3,credit_card,2,349.78
SyfIBxD9lOqJ,credit_card,1,184.37
xCAARqvDDkkS,credit_card,1,440.47
hPz7Nux5szzq,credit_card,8,145.37
LhNlGQKcZDeV,credit_card,1,108.14
LIrUdxoQATqd,credit_card,4,237.62
RB5twXnJJSYp,credit_card,7,68.78
KI9jFN0eVw4M,credit_card,8,28.05
cyP4NwFtoI3L,credit_card,2,13.41
x0AD37PEhx6P,credit_card,4,237.26
RLLdx7MWAzO8,wallet,1,113.75
7oCqvBMnJWpc,wallet,1,114.54
nRYXWAapiJ4z,credit_card,1,109.31
iebxuvZ1JbSs,credit_card,4,255.24
eGuGdtHopw5G,credit_card,6,464.64
EpxjC3nMW3Db,credit_card,7,204.38
TFe70UIaPX6n,credit_card,3,137.18
hDq3VARpxRvl,credit_card,8,68.18
DginSZzt5coj,wallet,1,2333.97
wBQkQeCPqyMu,credit_card,5,76.08
Jbm8kIkbAxwb,voucher,1,190.95
exWDuRk3f7bH,credit_card,1,426.09
IpOqPbW6vNK1,credit_card,2,688.24
lPaZ9ce4lCNe,credit_card,3,198.77
cTAI1zI5lOf7,voucher,1,348.48
ItKZewXruFPn,wallet,1,27.54
n4BLdLOmbcRM,credit_card,3,334.24
mEbbaWeiYJ7C,credit_card,10,299.68
4aK0yD5mR4p2,credit_card,5,48.83
SsbQQPEdJwgQ,credit_card,6,100.05
uhqLaPQj2yA6,credit_card,5,11.6
ruyq1YtH8NhW,wallet,1,68.18
JpBx21qg2e0k,credit_card,10,224.69
CGFROa4BDKru,credit_card,1,184.59
oz9lAhzMoaOh,credit_card,3,221.42
XgGhWUtvAGlh,credit_card,1,283.65
8AF8HCGl4Wdh,credit_card,5,186.87
WaxA17F9qQye,credit_card,1,53.93
BdbiEVv3sJmc,credit_card,1,24.55
6gN1MGQcwOOH,credit_card,2,183.26
ORMH4Y1iehKU,credit_card,8,108.95
YZzTPGUZeAyc,credit_card,1,269.12
ukEY992vTMXs,credit_card,2,123.88
LdEc4eSxq1Nn,wallet,1,274.81
Z1MqznxwJSLe,wallet,1,28.46
wWQ2LnNZw9AY,credit_card,8,379.2
68WLhZNGDHRR,credit_card,1,126.72
